file_path,type,is_watercolor,confidence,details
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251007-125011406.jpg,image,True,0.7992112040519714,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251017-134324787.jpg,image,False,0.32016614079475403,Top: a vector illustration
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251010-102602784.jpg,image,False,0.0033677974715828896,Top: an oil painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251024-132919228+1.jpg,image,True,0.9916041493415833,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251009-101513298.jpg,image,True,0.952019453048706,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/painting/20251006-163113715.jpg,image,True,0.9371062517166138,Top: a watercolor painting
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251011-184909976.jpg,image,False,0.001736643840558827,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251010-213907479.jpg,image,False,0.005098049528896809,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251010-163834919.jpg,image,False,0.07929328083992004,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251005-184518549.jpg,image,False,0.022638026624917984,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251002-123641655.jpg,image,False,0.022107316181063652,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251010-211035355.jpg,image,False,0.002467544050887227,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251014-110019651.jpg,image,False,0.05133994668722153,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251011-182726582.jpg,image,False,0.00044682109728455544,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251010-170232658.jpg,image,False,0.0030766655690968037,Top: a photograph
/Users/yossi.srebnogur/Documents/GitHub/ImageClassification/data/images/non_painting/20251108-145925061.jpg,image,False,0.027003226801753044,Top: a photograph
